zip,Year,Aggravated Assault,All Other Offenses (Except Traffic),Arson,Burglary,Curfew and Loitering Law Violations,Disorderly Conduct,Driving Under the Influence,Drug Abuse Violations - Grand Total,Drunkenness,Embezzlement,Forgery and Counterfeiting,Fraud,Gambling - Total,Human Trafficking - Commercial Sex Acts,Human Trafficking - Involuntary Servitude,Larceny - Theft,Liquor Laws,Manslaughter by Negligence,Motor Vehicle Theft,Murder and Nonnegligent Manslaughter,Offenses Against the Family and Children,Prostitution and Commercialized Vice,Rape,Robbery,Simple Assault,"Stolen Property: Buying, Receiving, Possessing",Suspicion,Vagrancy,Vandalism,"Weapons: Carrying, Possessing, Etc.","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)",State,City,Metro,CountyName,HomePrice
67669,2022,3.0,15.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,KS,Stockton,,Rooks County,86485.3274549062
67663,2022,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,KS,,,Rooks County,96254.03468975224
67548,2022,2.0,37.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,KS,La Crosse,,Rush County,79386.32159841775
67665,2022,3.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,KS,Russell,,Russell County,89537.56678996468
67764,2022,2.0,33.0,0.0,1.0,0.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,KS,,,Logan County,92188.94892468494
67401,2022,39.0,506.0,1.0,27.0,0.0,86.0,90.0,227.0,0.0,6.0,2.0,10.0,0.0,0.0,0.0,285.0,17.0,0.0,10.0,2.0,7.0,0.0,2.0,11.0,357.0,15.0,0.0,0.0,134.0,13.0,3.0,KS,Salina,"Salina, KS",Saline County,157521.3347276468
67871,2022,9.0,17.0,0.0,0.0,0.0,0.0,13.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,3.0,0.0,KS,Scott City,,Scott County,143199.28967756158
67203,2022,11.0,212.0,1.0,5.0,0.0,0.0,209.0,251.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,30.0,26.0,0.0,0.0,3.0,38.0,1.0,KS,Wichita,"Wichita, KS",Sedgwick County,129427.43482100865
67037,2022,10.0,129.0,0.0,4.0,0.0,11.0,109.0,65.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,136.0,11.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,66.0,10.0,0.0,0.0,20.0,8.0,0.0,KS,Derby,"Wichita, KS",Sedgwick County,251583.3424786802
67060,2022,5.0,97.0,0.0,2.0,0.0,14.0,8.0,22.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,53.0,2.0,0.0,0.0,5.0,3.0,0.0,KS,Haysville,"Wichita, KS",Sedgwick County,177595.48196914184
67202,2022,725.0,1528.0,15.0,111.0,0.0,342.0,447.0,1289.0,0.0,5.0,26.0,13.0,0.0,0.0,0.0,696.0,50.0,0.0,69.0,18.0,11.0,71.0,33.0,95.0,1636.0,74.0,0.0,0.0,435.0,305.0,22.0,KS,Wichita,"Wichita, KS",Sedgwick County,261795.8376113292
67147,2022,0.0,131.0,0.0,1.0,0.0,7.0,36.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,2.0,0.0,0.0,3.0,0.0,0.0,KS,Park City,"Wichita, KS",Sedgwick County,243648.7621545689
67209,2022,17.0,521.0,0.0,1.0,0.0,20.0,109.0,208.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,59.0,26.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,104.0,3.0,0.0,0.0,14.0,12.0,0.0,KS,Wichita,"Wichita, KS",Sedgwick County,218644.84015137472
67226,2022,0.0,25.0,0.0,4.0,0.0,2.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,KS,Wichita,"Wichita, KS",Sedgwick County,295107.3899416757
67901,2022,27.0,262.0,0.0,2.0,0.0,6.0,91.0,52.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,0.0,3.0,0.0,4.0,3.0,98.0,2.0,0.0,0.0,3.0,1.0,2.0,KS,Liberal,"Liberal, KS",Seward County,145427.45813854117
66603,2022,331.0,761.0,4.0,69.0,0.0,62.0,449.0,463.0,0.0,1.0,12.0,22.0,0.0,0.0,0.0,187.0,48.0,0.0,27.0,14.0,22.0,3.0,12.0,34.0,698.0,62.0,0.0,0.0,198.0,90.0,10.0,KS,Topeka,"Topeka, KS",Shawnee County,45220.60546592072
66604,2022,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KS,Topeka,"Topeka, KS",Shawnee County,131385.47612930692
66612,2022,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,KS,Topeka,"Topeka, KS",Shawnee County,54568.87661519204
66617,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KS,Topeka,"Topeka, KS",Shawnee County,236890.0970361929
66619,2022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KS,Topeka,"Topeka, KS",Shawnee County,106474.01384944336
67740,2022,1.0,15.0,0.0,1.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,KS,Hoxie,,Sheridan County,158438.61754030673
67735,2022,17.0,49.0,0.0,3.0,0.0,7.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,33.0,3.0,0.0,0.0,5.0,1.0,1.0,KS,Goodland,,Sherman County,130094.30050080556
66967,2022,2.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,KS,Smith Center,,Smith County,76068.40669841284
67576,2022,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KS,,,Stafford County,102158.04028288872
67951,2022,0.0,11.0,0.0,1.0,0.0,4.0,7.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,1.0,0.0,KS,Hugoton,,Stevens County,139212.88934010564
67152,2022,15.0,270.0,4.0,10.0,0.0,6.0,35.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,1.0,6.0,0.0,4.0,3.0,67.0,6.0,0.0,0.0,14.0,4.0,0.0,KS,Wellington,"Wichita, KS",Sumner County,89168.10363077321
67022,2022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,KS,Caldwell,"Wichita, KS",Sumner County,79882.91400914683
67701,2022,12.0,42.0,0.0,0.0,0.0,9.0,35.0,36.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,39.0,4.0,0.0,0.0,4.0,5.0,1.0,KS,Colby,,Thomas County,165684.56426574566
67672,2022,0.0,15.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,KS,WaKeeney,,Trego County,118933.30727465828
66401,2022,8.0,76.0,0.0,5.0,0.0,2.0,16.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,2.0,0.0,KS,,"Topeka, KS",Wabaunsee County,228329.29602339643
66968,2022,3.0,35.0,0.0,0.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,1.0,KS,Washington,,Washington County,105271.92718675829
67861,2022,0.0,10.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,KS,Leoti,,Wichita County,126936.5819842071
66736,2022,3.0,6.0,0.0,1.0,0.0,3.0,5.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,2.0,1.0,0.0,KS,Fredonia,,Wilson County,83168.35475735438
66783,2022,1.0,18.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,KS,Yates Center,,Woodson County,98304.99323777006
66111,2022,7.0,32.0,3.0,1.0,0.0,11.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,3.0,0.0,0.0,14.0,4.0,0.0,KS,Kansas City,"Kansas City, MO-KS",Wyandotte County,214348.20277043743
66112,2022,12.0,236.0,1.0,0.0,0.0,11.0,140.0,238.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,33.0,44.0,0.0,3.0,0.0,6.0,0.0,0.0,2.0,75.0,12.0,0.0,0.0,12.0,6.0,0.0,KS,Kansas City,"Kansas City, MO-KS",Wyandotte County,197645.6015684176
66103,2022,0.0,93.0,0.0,0.0,0.0,43.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,125.0,1.0,0.0,0.0,8.0,2.0,3.0,KS,Kansas City,"Kansas City, MO-KS",Wyandotte County,167872.7751282398
66509,2022,1.0,83.0,0.0,2.0,0.0,7.0,34.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,KS,Mayetta,"Topeka, KS",Jackson County,255534.1608194845
42728,2022,17.0,1050.0,2.0,9.0,0.0,10.0,170.0,176.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,31.0,0.0,9.0,2.0,88.0,8.0,0.0,0.0,2.0,8.0,4.0,KY,Columbia,,Adair County,128600.093734305
42164,2022,3.0,1062.0,0.0,3.0,0.0,38.0,66.0,125.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,43.0,0.0,0.0,0.0,48.0,12.0,0.0,0.0,6.0,6.0,0.0,KY,Scottsville,"Bowling Green, KY",Allen County,158000.76364593787
40342,2022,7.0,393.0,0.0,2.0,0.0,8.0,58.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,39.0,2.0,0.0,0.0,1.0,2.0,0.0,KY,Lawrenceburg,"Frankfort, KY",Anderson County,203739.24573514145
42024,2022,3.0,216.0,0.0,5.0,0.0,1.0,29.0,76.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,1.0,2.0,0.0,KY,Barlow,"Paducah, KY-IL",Ballard County,90979.1425117975
42141,2022,13.0,1680.0,1.0,19.0,0.0,35.0,245.0,311.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,63.0,0.0,1.0,6.0,0.0,37.0,1.0,2.0,1.0,109.0,12.0,0.0,0.0,10.0,6.0,2.0,KY,Glasgow,"Glasgow, KY",Barren County,171554.01702169105
40360,2022,1.0,126.0,0.0,1.0,0.0,1.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,1.0,0.0,1.0,KY,Owingsville,"Mount Sterling, KY",Bath County,136840.07322761856
40977,2022,15.0,523.0,0.0,10.0,0.0,18.0,56.0,291.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,72.0,13.0,0.0,0.0,3.0,3.0,2.0,KY,Pineville,"Middlesborough, KY",Bell County,81731.16629044697
41005,2022,19.0,1867.0,3.0,10.0,0.0,23.0,186.0,183.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0,30.0,0.0,2.0,5.0,0.0,41.0,7.0,5.0,0.0,135.0,12.0,0.0,0.0,14.0,6.0,2.0,KY,Burlington,"Cincinnati, OH-KY-IN",Boone County,283042.9774671618
41042,2022,14.0,959.0,0.0,35.0,0.0,16.0,107.0,95.0,0.0,16.0,6.0,17.0,0.0,0.0,0.0,715.0,0.0,0.0,6.0,0.0,29.0,0.0,4.0,6.0,73.0,26.0,0.0,0.0,13.0,0.0,1.0,KY,Florence,"Cincinnati, OH-KY-IN",Boone County,240755.13385954883
40361,2022,4.0,691.0,0.0,11.0,0.0,38.0,57.0,58.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,31.0,0.0,2.0,1.0,58.0,1.0,0.0,0.0,6.0,1.0,2.0,KY,Paris,"Lexington-Fayette, KY",Bourbon County,202251.2743764962
41129,2022,30.0,1915.0,3.0,36.0,0.0,40.0,195.0,199.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,173.0,0.0,0.0,11.0,2.0,45.0,0.0,5.0,2.0,114.0,16.0,0.0,0.0,12.0,4.0,5.0,KY,Catlettsburg,"Huntington-Ashland, WV-KY-OH",Boyd County,125396.15597245256
40422,2022,10.0,540.0,0.0,17.0,0.0,45.0,75.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2.0,0.0,27.0,0.0,1.0,2.0,81.0,4.0,0.0,0.0,15.0,2.0,0.0,KY,Danville,"Danville, KY",Boyle County,205112.6554802773
41004,2022,1.0,99.0,0.0,2.0,0.0,9.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,KY,Brooksville,"Cincinnati, OH-KY-IN",Bracken County,163440.78502525133
41339,2022,0.0,225.0,0.0,0.0,0.0,6.0,21.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,KY,Jackson,,Breathitt County,76880.3370797955
40143,2022,7.0,451.0,0.0,2.0,0.0,9.0,32.0,45.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,1.0,5.0,0.0,KY,Hardinsburg,,Breckinridge County,150869.90863267708
40111,2022,0.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,KY,Cloverport,,Breckinridge County,85587.63417094348
40229,2022,4.0,281.0,4.0,0.0,0.0,10.0,34.0,14.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,2.0,1.0,1.0,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,209350.63147415352
42261,2022,6.0,328.0,0.0,1.0,0.0,5.0,28.0,51.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,2.0,0.0,KY,,"Bowling Green, KY",Butler County,161833.92024623867
42445,2022,5.0,258.0,0.0,6.0,0.0,7.0,14.0,79.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,43.0,0.0,0.0,4.0,1.0,24.0,0.0,0.0,0.0,53.0,4.0,0.0,0.0,3.0,4.0,0.0,KY,Princeton,,Caldwell County,110108.50338038124
42071,2022,10.0,812.0,0.0,11.0,0.0,18.0,206.0,103.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,38.0,0.0,3.0,0.0,82.0,9.0,0.0,0.0,9.0,8.0,0.0,KY,Murray,"Murray, KY",Calloway County,117477.73327125909
41071,2022,6.0,1043.0,0.0,3.0,0.0,58.0,71.0,57.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,6.0,0.0,19.0,0.0,1.0,0.0,76.0,9.0,0.0,0.0,10.0,2.0,2.0,KY,Newport,"Cincinnati, OH-KY-IN",Campbell County,190308.58065948272
41073,2022,0.0,111.0,0.0,1.0,0.0,4.0,16.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,Bellevue,"Cincinnati, OH-KY-IN",Campbell County,222140.7085551934
41001,2022,4.0,361.0,0.0,6.0,0.0,26.0,144.0,97.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,80.0,9.0,0.0,0.0,2.0,0.0,0.0,KY,Alexandria,"Cincinnati, OH-KY-IN",Campbell County,282056.6836161652
41074,2022,4.0,98.0,0.0,0.0,0.0,10.0,18.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,Dayton,"Cincinnati, OH-KY-IN",Campbell County,180756.7209183997
41075,2022,2.0,122.0,0.0,3.0,0.0,9.0,73.0,34.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,5.0,0.0,0.0,KY,Fort Thomas,"Cincinnati, OH-KY-IN",Campbell County,316913.1298180588
41076,2022,2.0,71.0,0.0,3.0,0.0,3.0,18.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,KY,Cold Spring,"Cincinnati, OH-KY-IN",Campbell County,218734.37973359783
42023,2022,0.0,62.0,0.0,2.0,0.0,7.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,Bardwell,,Carlisle County,106015.31709417724
41045,2022,2.0,455.0,0.0,0.0,0.0,4.0,20.0,52.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,KY,Ghent,"Cincinnati, OH-KY-IN",Gallatin County,148684.11980457872
41008,2022,0.0,281.0,0.0,4.0,0.0,14.0,22.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,4.0,0.0,0.0,KY,,,Carroll County,148481.03860778504
41164,2022,2.0,372.0,0.0,1.0,0.0,1.0,9.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,Olive Hill,"Huntington-Ashland, WV-KY-OH",Carter County,102345.90892607476
41143,2022,2.0,211.0,0.0,0.0,0.0,3.0,19.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,1.0,0.0,KY,Grayson,"Huntington-Ashland, WV-KY-OH",Carter County,129479.53569693991
42539,2022,0.0,238.0,0.0,2.0,0.0,9.0,25.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,KY,Liberty,,Casey County,110298.90965802746
42240,2022,34.0,3017.0,2.0,67.0,0.0,63.0,75.0,377.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,92.0,0.0,1.0,21.0,10.0,70.0,0.0,12.0,21.0,192.0,44.0,0.0,0.0,26.0,14.0,6.0,KY,Hopkinsville,"Clarksville, TN-KY",Christian County,156406.76092583998
40391,2022,19.0,1700.0,3.0,21.0,0.0,13.0,147.0,154.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,154.0,0.0,2.0,2.0,0.0,34.0,0.0,0.0,0.0,61.0,13.0,0.0,0.0,5.0,13.0,1.0,KY,Winchester,"Lexington-Fayette, KY",Clark County,205347.50463479187
40962,2022,2.0,394.0,0.0,5.0,0.0,6.0,21.0,52.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,KY,Manchester,"London, KY",Clay County,90148.27541608116
42602,2022,0.0,8.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,KY,Albany,,Clinton County,131953.81704938205
42064,2022,1.0,211.0,0.0,0.0,0.0,5.0,15.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,1.0,0.0,KY,Marion,,Crittenden County,91859.5601885523
42303,2022,0.0,3565.0,0.0,1.0,0.0,113.0,198.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,67.0,0.0,4.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,KY,Owensboro,"Owensboro, KY",Daviess County,178988.67610120913
42259,2022,0.0,207.0,0.0,1.0,0.0,2.0,10.0,52.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,2.0,1.0,KY,Mammoth Cave,"Bowling Green, KY",Edmonson County,81862.02251303196
41171,2022,2.0,52.0,0.0,1.0,0.0,0.0,3.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,KY,,,Elliott County,111183.57258896648
40336,2022,1.0,389.0,0.0,9.0,0.0,20.0,16.0,43.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,3.0,0.0,KY,Irvine,"Richmond-Berea, KY",Estill County,94654.14810445376
40507,2022,191.0,4864.0,6.0,271.0,0.0,209.0,395.0,999.0,0.0,45.0,40.0,72.0,0.0,0.0,0.0,1080.0,6.0,0.0,160.0,18.0,423.0,0.0,47.0,75.0,1236.0,219.0,0.0,0.0,187.0,36.0,43.0,KY,Lexington,"Lexington-Fayette, KY",Fayette County,319974.6242009438
40508,2022,4.0,396.0,0.0,3.0,0.0,50.0,116.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,68.0,3.0,0.0,0.0,9.0,6.0,0.0,KY,Lexington,"Lexington-Fayette, KY",Fayette County,162404.5083948027
40510,2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,Lexington,"Lexington-Fayette, KY",Fayette County,595854.8420280322
40505,2022,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,Lexington,"Lexington-Fayette, KY",Fayette County,179152.09149607897
41041,2022,1.0,227.0,2.0,2.0,0.0,1.0,29.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,3.0,0.0,0.0,KY,Flemingsburg,,Fleming County,137389.70965088796
